tsne_one,tsne_two,Label
8.61,38.04,Normal
8.61,38.04,Normal
-19.22,-55.01,Normal
35.23,-13.69,Normal
40.69,-10.1,Normal
-21.91,-12.31,Normal
-19.22,-55.01,Normal
-19.22,-55.01,Normal
-19.22,-55.01,Normal
-45.68,11.12,Normal
-45.81,10.97,Normal
26.62,-18.58,Normal
20.95,9.91,Normal
-28.51,16.1,Normal
23.64,-26.64,Normal
-37.41,50.17,Normal
-13.09,32.57,Normal
-27.16,36.01,Normal
-4.93,31.76,Normal
-13.43,10.63,Normal
30.98,6.36,Normal
-8.71,16.56,Normal
-8.78,16.66,Normal
26.96,-12.94,Normal
33.52,16.1,Normal
-26.57,4.66,Normal
34.29,15.98,Normal
-35.74,-0.08,Normal
42.39,-26.22,Normal
28.79,-0.66,Normal
7.29,-54.48,Normal
-8.45,16.25,Normal
21.8,10.61,Normal
-16.77,-16.68,Normal
47.36,0.63,Normal
-5.32,3.84,Normal
-6.16,17.15,Normal
-5.84,-37.18,Normal
-13.98,-35.97,Normal
-13.41,61.69,Normal
-13.41,61.69,Generic
-13.41,61.69,Generic
-13.41,61.69,Generic
-13.41,61.69,Generic
-13.41,61.69,Generic
-13.41,61.69,Generic
-13.41,61.69,Generic
-13.41,61.69,Generic
-13.41,61.69,Generic
-22.48,19.58,Generic
-13.41,61.69,Exploits
-13.41,61.69,Generic
-13.41,61.69,Generic
-13.41,61.69,Generic
-13.41,61.69,Generic
-13.41,61.69,Generic
-13.41,61.69,Generic
-22.48,19.58,Generic
-13.41,61.69,Exploits
27.4,49.73,Generic
27.4,49.73,Generic
27.4,49.73,Generic
27.4,49.73,Generic
27.4,49.73,Generic
27.4,49.73,Generic
-12.25,-7.34,Generic
27.4,49.73,Exploits
27.4,49.73,Generic
27.4,49.73,Generic
27.4,49.73,Generic
27.4,49.73,Generic
27.4,49.73,Generic
27.4,49.73,Generic
27.4,49.73,Generic
27.4,49.73,Generic
27.4,49.73,Generic
1.31,2.94,Generic
-17.77,26.64,Normal
9.46,-45.07,Normal
-35.47,-27.45,Normal
-25.85,-8.43,Normal
15.24,31.61,Normal
-35.27,-8.23,Normal
-5.25,7.64,Normal
31.5,-23.36,Normal
-30.67,7.39,Normal
-34.48,4.18,Normal
-30.67,7.39,Normal
0.65,36.09,Normal
-45.4,14.51,Normal
-0.05,22.14,Normal
-35.27,-8.23,Normal
-10.38,-34.38,Normal
-2.17,-34.68,Normal
-3.11,9.35,Normal
-22.72,13.13,Normal
13.48,49.54,Normal
13.48,49.54,Normal
13.48,49.54,Normal
13.48,49.54,Normal
13.48,49.54,Normal
-41.37,-0.56,Normal
-35.74,-26.44,Normal
13.48,49.54,Normal
13.48,49.54,Normal
13.48,49.54,Normal
1.73,-16.55,Normal
28.81,29.06,Normal
-20.8,-18.14,Normal
14.14,48.3,Normal
14.14,48.3,Normal
14.14,48.3,Normal
14.14,48.3,Normal
14.14,48.3,Normal
5.14,-33.76,Normal
-15.9,13.79,Normal
-13.23,-37.5,Normal
14.14,48.3,Normal
14.14,48.3,Normal
14.14,48.3,Normal
14.14,48.3,Normal
16.58,-26.07,Normal
-14.59,-16.86,Normal
-26.36,-21.1,Normal
14.14,48.3,Normal
14.14,48.3,Normal
-17.4,-10.14,Normal
-35.19,2.75,Normal
-1.51,-46.04,Normal
-1.16,-4.99,Normal
-42.83,24.22,Normal
14.14,48.3,Normal
-5.22,-7.54,Normal
14.14,48.3,Normal
-8.55,-30.29,Normal
-32.14,-8.02,Normal
26.7,-32.85,Normal
14.14,48.3,Normal
14.14,48.3,Normal
1.04,-8.09,Normal
38.86,24.84,Generic
-10.04,56.57, Reconnaissance 
-10.04,56.57,Generic
-10.04,56.57,Generic
-10.04,56.57,Generic
-10.05,56.57,Generic
-10.05,56.57,Generic
-10.04,56.57,Generic
-10.04,56.57,Generic
-10.04,56.57,Generic
-10.04,56.57,Generic
-10.04,56.57,Generic
-10.05,56.57,Generic
-10.04,56.57,Generic
-10.04,56.57,Generic
-10.05,56.57,Generic
-10.04,56.57,Generic
-10.04,56.57,Generic
-10.04,56.57,Generic
9.46,37.56,Generic
9.46,37.56,Normal
9.46,37.56,Normal
9.46,37.56,Normal
9.46,37.56,Normal
16.51,-22.78,Normal
-13.29,19.09,Normal
-4.87,-20.02,Normal
-25.51,-32.45,Normal
9.46,37.56,Normal
-13.32,19.1,Normal
9.46,37.56,Normal
9.46,37.56,Normal
9.46,37.56,Normal
9.46,37.56,Normal
21.91,-8.75,Normal
-7.5,13.95,Normal
11.08,-18.42,Normal
21.46,-38.24,Normal
26.95,7.97,Normal
-18.6,16.59,Normal
-47.71,10.19,Normal
9.46,37.56,Normal
26.09,25.94,Normal
-38.39,9.98,Normal
25.38,-42.5,Normal
15.76,-8.13,Normal
9.46,37.56,Normal
9.46,37.56,Normal
26.81,8.14,Normal
15.37,-42.76,Normal
9.46,37.56,Normal
9.46,37.56,Normal
13.76,14.14,Normal
9.1,10.4,Normal
-43.95,15.67,Normal
-40.27,9.19,Normal
-1.06,-5.04,Normal
-18.19,-26.44,Normal
9.46,37.56,Normal
9.46,37.56,Normal
9.46,37.56,Normal
9.46,37.56,Normal
-21.95,-10.34,Normal
-39.76,17.27,Normal
26.86,8.08,Normal
-9.54,-25.72,Normal
10.79,4.63,Normal
23.85,-35.06,Normal
21.65,23.53,Normal
17.67,-5.93,Normal
24.42,22.18,Normal
-44.35,4.31,Normal
-31.74,39.03,Normal
25.24,-14.99,Generic
-31.74,39.03,Exploits
-31.74,39.03,Generic
-31.74,39.03,Generic
-31.74,39.03,Generic
-31.74,39.03,Generic
-31.74,39.03,Generic
-12.2,10.78,Generic
-28.31,9.46,Exploits
13.68,40.75,Normal
20.75,-39.19,Normal
28.18,-14.25,Normal
-23.17,16.86,Normal
19.23,-2.96,Normal
-27.35,32.03,Normal
18.9,-2.02,Normal
-3.45,-1.26,Normal
-41.98,-18.44,Normal
5.91,15.44,Normal
-3.18,-23.13,Normal
1.61,31.79,Normal
30.49,19.08,Normal
-31.74,39.03,Normal
-31.74,39.03,Generic
-31.74,39.03,Generic
-31.74,39.03,Generic
-31.74,39.03,Generic
-31.74,39.03,Generic
-31.74,39.03,Generic
-31.74,39.03,Generic
-31.74,39.03,Generic
-49.42,35.91,Generic
-49.42,35.91,Normal
-19.13,-54.75,Normal
-19.13,-54.75,Normal
-19.13,-54.75,Normal
-19.13,-54.75,Normal
-19.13,-54.75,Normal
-49.42,35.91,Normal
-19.13,-54.75,Normal
10.61,26.85,Normal
-11.22,0.22,Normal
16.18,-15.14,Normal
-19.13,-54.75,Normal
-49.42,35.91,Normal
-19.13,-54.75,Normal
-19.13,-54.75,Normal
-49.42,35.91,Normal
-19.13,-54.75,Normal
-22.06,-9.84,Normal
-49.42,35.91,Normal
-49.42,35.91,Normal
-22.71,-4.93,Normal
-30.81,-24.51,Normal
-19.13,-54.75,Normal
-49.42,35.91,Normal
-49.42,35.91,Normal
-49.42,35.91,Normal
-49.42,35.91,Normal
-49.42,35.91,Normal
21.63,6.56,Normal
-11.86,4.38,Normal
-7.45,-13.29,Normal
34.68,19.76,Normal
-19.13,-54.75,Normal
-49.42,35.91,Normal
-49.42,35.91,Normal
-49.42,35.91,Normal
-19.13,-54.75,Normal
-19.13,-54.75,Normal
-19.13,-54.75,Normal
-49.42,35.91,Normal
-49.42,35.91,Normal
-21.03,31.2,Normal
35.25,16.36,Normal
0.65,41.91,Normal
-10.98,-14.89,Normal
-24.76,-33.4,Normal
-19.13,-54.75,Normal
-19.13,-54.75,Normal
-49.42,35.91,Normal
-19.13,-54.75,Normal
-19.13,-54.75,Normal
-0.01,-49.03,Normal
-21.79,-29.15,Normal
-19.13,-54.75,Normal
-49.42,35.91,Normal
41.3,10.36,Normal
-4.92,9.08,Normal
-19.13,-54.75,Normal
-19.13,-54.75,Normal
-4.6,-3.41,Normal
-36.54,-16.91,Normal
14.89,0.88,Normal
-19.13,-54.75,Normal
34.93,31.36,Normal
-25.84,30.33,Normal
33.58,2.93,Normal
21.4,-12.07,Normal
-10.37,-21.9,Normal
-39.95,28.34,Normal
-36.64,32.76,Normal
-26.72,15.68,Normal
32.91,6.46,Normal
-34.22,32.87,Normal
42.04,-22.08,Normal
-20.66,5.56,Normal
-27.96,15.92,Normal
-19.16,8.79,Normal
-35.91,-13.13,Normal
-33.73,12.59,Normal
-42.38,-1.1,Normal
15.05,19.52,Normal
-9.55,-38.91,Normal
15.05,19.52,Normal
-32.27,5.51,Normal
-46.12,4.02,Normal
5.03,-9.24,Normal
21.41,-38.3,Normal
8.52,-18.24,Normal
33.58,-1.09,Normal
-30.11,-2.98,Normal
47.19,-12.71,Normal
-14.41,46.89,Normal
-14.41,46.89,Generic
-14.41,46.89,Generic
-14.41,46.89,Generic
-14.41,46.89,Generic
-14.41,46.89,Generic
-14.41,46.89,Generic
-10.79,-5.26,Generic
-14.41,46.89, Reconnaissance 
-14.41,46.89,Generic
-14.41,46.89,Generic
-14.41,46.89,Generic
-14.41,46.89,Generic
-14.41,46.89,Generic
-14.41,46.89,Generic
-14.41,46.89,Generic
-14.41,46.89,Generic
-14.41,46.89,Generic
-14.41,46.89,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-7.39,47.33,Generic
-35.27,-8.23,Generic
37.85,-13.7,Normal
14.48,-5.18,Normal
-35.27,-8.23,Normal
-3.26,-38.78,Normal
11.59,14.03,Normal
8.15,8.27,Normal
-0.68,-24.69,Normal
8.09,-44.75,Normal
-0.32,9.96,Normal
2.4,-36.89,Normal
-27.54,2.07,Normal
42.43,-25.97,Normal
32.62,6.3,Normal
34.35,-10.59,Normal
-41.13,47.55,Normal
5.92,9.33,Normal
18.17,39.62,Normal
-42.77,16.14,Normal
-4.89,5.12,Normal
-29.09,22.88,Normal
26.97,-23.11,Normal
46.46,28.91,Normal
-14.25,37.63,Normal
-41.36,-19.36,Normal
11.69,16.63,Normal
8.13,-32.99,Normal
32.55,6.27,Normal
19.46,19.43,Normal
-40.2,-9.65,Normal
-36.24,-7.56,Normal
32.45,-19.9,Normal
46.46,28.91,Normal
46.46,28.91,Normal
46.46,28.91,Normal
43.48,6.01,Normal
3.31,-18.95,Normal
45.26,10.21,Normal
14.53,-21.09,Normal
47.91,31.64,Normal
-59.05,19.86,Normal
47.91,31.64,Normal
47.91,31.64,Normal
47.91,31.64,Normal
47.91,31.64,Normal
-59.05,19.86,Normal
-59.05,19.86,Normal
47.91,31.64,Normal
-59.05,19.86,Normal
-59.05,19.86,Normal
-59.05,19.86,Normal
-59.05,19.86,Normal
-59.05,19.86,Normal
-59.05,19.86,Normal
-59.05,19.86,Normal
-10.51,33.54,Normal
-9.75,-35.03,Normal
33.65,-18.8,Normal
47.91,31.64,Normal
47.91,31.64,Normal
47.91,31.64,Normal
-59.05,19.86,Normal
-31.03,-24.09,Normal
-13.65,-20.45,Normal
-42.27,-4.92,Normal
47.91,31.64,Normal
-59.05,19.86,Normal
-59.05,19.86,Normal
-59.05,19.86,Normal
47.91,31.64,Normal
-59.05,19.86,Normal
47.91,31.64,Normal
47.91,31.64,Normal
-59.05,19.86,Normal
-59.05,19.86,Normal
47.91,31.64,Normal
47.91,31.64,Normal
47.91,31.64,Normal
-59.05,19.86,Normal
-59.05,19.86,Normal
47.91,31.64,Normal
47.91,31.64,Normal
47.91,31.64,Normal
20.1,0.4,Normal
-9.45,-5.93,Exploits
22.08,-19.75,Exploits
-12.86,46.01,Exploits
-12.86,46.01,Generic
-12.86,46.01,Generic
-12.86,46.01,Generic
-12.86,46.01,Generic
-12.86,46.01,Generic
-12.86,46.01,Generic
-12.86,46.01,Generic
-12.86,46.01,Generic
-12.86,46.01,Generic
-12.86,46.01,Generic
-12.86,46.01,Generic
-12.86,46.01,Generic
-12.86,46.01,Generic
-12.86,46.01,Generic
-37.47,-17.38,Generic
-13.51,-20.66,Normal
29.37,-33.45,Normal
40.06,-17.26,Normal
-14.3,-33.22,Normal
5.44,38.3,Normal
-11.78,-28.84,Normal
-3.92,-40.5,Normal
-18.89,36.8,Normal
27.2,14.27,Normal
16.06,-13.48,Normal
-19.62,21.57,Normal
-16.39,10.7,Normal
-7.54,-10.99,Normal
4.79,14.23,Normal
12.78,-21.9,Normal
-8.94,-9.9,Normal
-36.76,31.26,Normal
-13.12,-25.29,Normal
-39.03,3.62,Normal
-12.86,46.01,Normal
-12.86,46.01,Generic
-12.86,46.01,Generic
35.79,-38.75,Generic
46.94,28.77,Generic
6.53,18.01,Normal
7.47,-27.52,Normal
5.58,5.06,Normal
25.13,10.52,Normal
46.94,28.77,Normal
46.94,28.77,Normal
-24.04,-18.5,Normal
9.79,-22.96,Normal
-26.35,12.02,Normal
-25.3,25.99,Normal
-27.81,38.08,Normal
-30.0,1.62,Normal
-47.72,11.52,Normal
-31.75,29.78,Normal
1.46,31.68,Normal
-36.88,16.27,Normal
9.75,13.39,Normal
-26.27,12.3,Normal
34.74,31.81,Normal
46.94,28.8,Normal
46.94,28.8,Normal
46.94,28.8,Normal
46.94,28.8,Normal
46.94,28.8,Normal
46.94,28.8,Normal
46.94,28.8,Normal
46.94,28.8,Normal
46.94,28.8,Normal
-26.34,12.06,Normal
-27.88,-4.83,Normal
46.94,28.8,Normal
-28.81,-10.63,Normal
8.74,-18.34,Normal
-27.88,-2.58,Normal
18.26,-34.5,Normal
-0.97,-21.64,Normal
-10.22,-16.07,Normal
26.45,3.19,Normal
-25.31,-3.62,Normal
-2.44,-1.6,Normal
-34.18,-4.29,Normal
46.94,28.8,Normal
46.94,28.8,Normal
1.46,31.68,Normal
46.94,28.8,Normal
46.94,28.8,Normal
46.94,28.8,Normal
-9.41,-8.65,Normal
-47.8,11.43,Normal
46.94,28.8,Normal
46.94,28.8,Normal
46.94,28.8,Normal
46.94,28.8,Normal
46.94,28.8,Normal
35.79,-38.75,Normal
35.79,-38.75,Generic
35.77,-38.75,Generic
15.61,4.65,Generic
35.79,-38.75,Exploits
35.79,-38.75,Generic
35.77,-38.75,Generic
35.79,-38.75,Generic
35.79,-38.75,Generic
35.79,-38.75,Generic
35.79,-38.75,Generic
35.79,-38.75,Generic
35.77,-38.75,Generic
35.79,-38.75,Generic
35.79,-38.75,Generic
35.77,-38.75,Generic
3.18,-13.21,Generic
-49.77,-3.65, Reconnaissance 
-49.77,-3.65,Normal
-49.77,-3.65,Normal
-49.77,-3.65,Normal
-49.77,-3.65,Normal
-49.77,-3.65,Normal
-49.77,-3.65,Normal
-49.77,-3.65,Normal
-49.77,-3.65,Normal
-19.79,25.77,Normal
-26.34,11.76,Normal
24.84,-11.01,Normal
9.81,13.44,Normal
-6.09,31.53,Normal
13.57,25.66,Normal
17.62,19.1,Normal
-49.77,-3.65,Normal
-49.77,-3.65,Normal
-3.51,5.69,Normal
-22.77,27.93,Normal
20.13,26.67,Normal
-28.52,13.64,Normal
31.37,15.12,Normal
-29.88,-38.51,Normal
12.92,-30.48,Normal
-49.77,-3.65,Normal
-49.77,-3.65,Normal
-49.77,-3.65,Normal
-49.77,-3.65,Normal
-49.77,-3.65,Normal
-49.77,-3.65,Normal
-25.11,5.78,Normal
-16.01,32.88,Normal
1.43,-50.32,Normal
44.72,-8.92,Normal
32.71,-20.56,Normal
25.58,-23.86,Normal
39.14,18.02,Normal
-49.77,-3.65,Normal
17.71,11.55,Normal
-47.54,4.93,Normal
22.69,2.18,Normal
9.64,-2.41,Normal
5.63,37.05,Normal
42.58,7.1,Normal
-49.75,-3.64,Normal
-21.64,-33.2,Normal
-42.85,-4.16,Normal
0.46,42.47,Normal
25.24,5.09,Normal
-29.88,-38.51,Normal
-21.82,-23.1,Normal
3.23,11.76,Normal
-12.91,-21.63,Normal
13.22,28.57,Normal
18.12,3.36,Normal
25.09,5.17,Normal
-31.22,-31.27,Normal
-0.2,0.53,Normal
-40.34,2.83,Normal
19.64,27.24,Normal
-14.05,1.98,Normal
-21.7,-23.63,Normal
-40.75,1.76,Normal
-10.99,30.79,Normal
18.95,4.76,Normal
25.27,5.08,Normal
-41.98,-12.27,Normal
9.68,41.97,Normal
-10.62,55.87,Normal
-35.14,38.5,Generic
-35.14,38.5,Generic
-35.14,38.5,Generic
-10.62,55.87,Generic
-10.62,55.87,Generic
-10.62,55.87,Generic
-35.14,38.5,Generic
-35.14,38.5,Generic
-35.14,38.5,Generic
-10.62,55.87,Generic
-10.62,55.87,Generic
-10.62,55.87,Generic
-35.14,38.5,Generic
-35.14,38.5,Generic
-35.14,38.5,Generic
-35.14,38.5,Generic
-10.62,55.87,Generic
-10.62,55.87,Generic
-10.62,55.87,Generic
-35.14,38.5,Generic
-35.14,38.5,Generic
-35.14,38.5,Generic
-10.62,55.87,Generic
-35.14,38.5,Generic
-35.14,38.5,Generic
-35.14,38.5,Generic
17.54,-54.15,Generic
-10.62,55.87, Shellcode 
-10.62,55.87,Generic
-10.62,55.87,Generic
-10.62,55.87,Generic
-10.62,55.87,Generic
-35.14,38.5,Generic
-35.14,38.5,Generic
14.89,8.23,Generic
35.78,-38.72, Fuzzers 
35.28,-38.67,Generic
35.78,-38.72,Generic
35.78,-38.72,Generic
35.28,-38.67,Generic
35.78,-38.72,Generic
35.78,-38.72,Generic
35.78,-38.72,Generic
35.28,-38.67,Generic
35.78,-38.72,Generic
35.28,-38.67,Generic
35.28,-38.67,Generic
35.78,-38.72,Generic
35.28,-38.67,Generic
35.28,-38.67,Generic
14.89,8.23,Generic
35.28,-38.67, Fuzzers 
35.28,-38.67,Generic
35.28,-38.67,Generic
-46.5,-31.08,Generic
5.52,57.95,Normal
5.52,57.95,Normal
5.52,57.95,Normal
5.52,57.95,Normal
5.52,57.95,Normal
5.52,57.95,Normal
5.52,57.95,Normal
5.52,57.95,Normal
5.52,57.95,Normal
5.52,57.95,Normal
-46.5,-31.08,Normal
-46.5,-31.08,Normal
-46.5,-31.08,Normal
5.52,57.95,Normal
-46.5,-31.08,Normal
-36.39,-18.75,Normal
-31.12,-33.04,Normal
-29.06,36.58,Normal
5.52,57.95,Normal
-46.5,-31.08,Normal
-18.67,5.2,Normal
4.65,35.57,Normal
-22.73,40.99,Normal
-30.7,27.33,Normal
9.98,-20.6,Normal
-46.5,-31.08,Normal
5.52,57.95,Normal
6.1,58.62,Normal
-46.14,-30.77,Normal
-46.14,-30.77,Normal
2.67,-7.17,Normal
-46.14,-30.77,Normal
-46.14,-30.77,Normal
-46.14,-30.77,Normal
6.1,58.62,Normal
6.1,58.62,Normal
-46.14,-30.77,Normal
-46.14,-30.77,Normal
-46.14,-30.77,Normal
6.1,58.62,Normal
-46.14,-30.77,Normal
6.1,58.62,Normal
-34.3,33.63,Normal
6.1,58.62,Normal
-46.14,-30.77,Normal
6.1,58.62,Normal
9.66,-53.76,Normal
37.29,19.35,Normal
-24.08,34.28,Normal
-35.92,-37.22,Normal
40.19,-12.66,Normal
6.1,58.62,Normal
-14.95,22.73,Normal
-17.53,-11.57,Normal
46.6,-8.48,Normal
10.99,-45.8,Normal
8.41,-8.81,Normal
-46.14,-30.77,Normal
15.38,-12.34,Normal
-4.88,11.82,Normal
-17.55,-11.58,Normal
-23.97,34.48,Normal
29.75,8.83,Normal
-46.14,-30.77,Normal
6.1,58.62,Normal
6.1,58.62,Normal
-24.37,0.92,Normal
-11.01,30.77,Normal
-24.25,-23.92,Normal
-35.26,-8.22,Normal
-28.79,-12.41,Normal
-46.18,-30.75,Normal
27.18,22.45,Normal
-35.29,-29.19,Normal
-46.18,-30.75,Normal
-16.98,-11.37,Normal
5.5,-26.44,Normal
-9.75,-41.07,Normal
-41.96,6.52,Normal
-31.09,23.34,Normal
-35.9,-25.47,Normal
-13.73,33.91,Normal
-46.18,-30.75,Normal
-46.18,-30.75,Normal
-46.18,-30.75,Normal
-46.18,-30.75,Normal
-46.18,-30.75,Normal
-46.18,-30.75,Normal
-11.75,-22.95,Normal
-46.18,-30.75,Normal
-46.18,-30.75,Normal
-46.18,-30.75,Normal
-46.18,-30.75,Normal
-46.18,-30.75,Normal
-46.18,-30.75,Normal
-6.79,-10.24,Normal
-3.39,15.4,Normal
8.22,12.67,Normal
-1.99,6.5,Normal
23.13,14.39,Normal
-30.11,23.7,Normal
-44.91,13.66,Normal
-46.18,-30.75,Normal
-31.59,-14.72,Normal
-2.73,29.04,Normal
-46.18,-30.75,Normal
-46.42,-30.84,Normal
-46.42,-30.84,Normal
-46.42,-30.84,Normal
-46.42,-30.84,Normal
-46.42,-30.84,Normal
-46.42,-30.84,Normal
-46.42,-30.84,Normal
-23.15,-11.75,Normal
-33.09,40.89,Generic
-33.09,40.89,Generic
-33.09,40.89,Generic
-33.31,41.02,Generic
-33.31,41.02,Generic
-33.09,40.89,Generic
-33.09,40.89,Generic
-33.31,41.02,Generic
-33.09,40.89,Generic
-33.31,41.02,Generic
-33.31,41.02,Generic
-33.09,40.89,Generic
-33.09,40.89,Generic
-33.09,40.89,Generic
-33.09,40.89,Generic
-33.31,41.02,Generic
-12.74,46.33,Generic
-12.74,46.33,Generic
-0.06,-0.79,Generic
-12.74,46.33,Exploits
-12.74,46.33,Generic
-12.74,46.33,Generic
-12.74,46.33,Generic
-12.74,46.33,Generic
-12.74,46.33,Generic
-12.74,46.33,Generic
-12.74,46.33,Generic
-12.74,46.33,Generic
-12.74,46.33,Generic
-12.74,46.33,Generic
8.51,-10.8,Generic
-12.74,46.33,Exploits
-12.74,46.33,Generic
-12.74,46.33,Generic
-12.74,46.33,Generic
-12.74,46.33,Generic
46.86,28.74,Generic
46.86,28.74,Normal
46.86,28.74,Normal
46.86,28.74,Normal
-8.89,6.46,Normal
-0.78,-47.44,Normal
47.6,-0.59,Normal
32.05,-21.96,Normal
30.25,-24.79,Normal
23.22,17.33,Normal
-17.46,-11.55,Normal
46.86,28.74,Normal
46.86,28.74,Normal
46.86,28.74,Normal
46.86,28.74,Normal
25.93,-12.23,Normal
32.41,-14.96,Normal
-3.95,8.38,Normal
3.89,39.42,Normal
30.05,-25.02,Normal
46.86,28.74,Normal
46.86,28.74,Normal
46.86,28.74,Normal
46.86,28.74,Normal
46.86,28.74,Normal
-25.47,18.26,Normal
-29.13,22.17,Normal
22.8,14.4,Normal
-43.76,-6.83,Normal
20.03,24.61,Normal
19.08,17.5,Normal
5.94,-33.71,Normal
-6.72,3.19,Normal
-4.23,34.1,Normal
26.7,22.52,Normal
6.09,-16.16,Normal
24.18,38.22,Normal
46.86,28.74,Normal
46.86,28.74,Normal
-4.93,-17.46,Normal
-28.32,9.46,Normal
46.86,28.74,Normal
46.86,28.74,Normal
-11.02,30.77,Normal
20.04,24.62,Normal
5.44,38.29,Normal
46.86,28.74,Normal
-18.68,27.89,Normal
-16.59,-16.46,Normal
46.86,28.74,Normal
17.82,3.39,Normal
33.11,1.87,Normal
22.96,5.72,Normal
14.63,-6.42,Normal
18.31,-21.95,Normal
30.16,28.11,Normal
-27.2,-31.47,Normal
-24.0,-30.24,Normal
-15.23,4.32,Normal
5.33,-1.76,Normal
11.51,18.54,Normal
-8.06,11.15,Normal
18.07,-28.0,Normal
11.35,24.51,Normal
38.14,-24.45,Normal
38.4,-3.17,Normal
7.5,-7.11,Normal
-36.82,6.58,Normal
-27.48,-21.04,Normal
-32.26,-12.72,Normal
-32.15,-8.02,Normal
16.56,8.94,Normal
-32.15,-8.02,Normal
-40.2,-9.65,Normal
-13.57,47.53,Normal
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-12.45,47.06,Generic
-13.57,47.53,Generic
-4.28,1.12,Generic
-13.57,47.53, Reconnaissance 
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-13.57,47.53,Generic
-44.42,-32.38,Generic
-44.42,-32.38,Normal
6.49,59.01,Normal
-44.42,-32.38,Normal
-44.42,-32.38,Normal
-44.42,-32.38,Normal
-44.42,-32.38,Normal
6.49,59.01,Normal
6.49,59.01,Normal
-44.42,-32.38,Normal
-44.42,-32.38,Normal
6.49,59.01,Normal
-44.42,-32.38,Normal
17.64,8.9,Normal
-22.61,28.72,Normal
-17.95,-16.65,Normal
30.91,-23.57,Normal
-44.42,-32.38,Normal
9.2,19.79,Normal
47.31,1.12,Normal
-11.57,18.16,Normal
-25.13,-10.63,Normal
-30.52,-34.59,Normal
-37.09,28.13,Normal
-1.19,-14.33,Normal
-13.51,16.37,Normal
-44.42,-32.38,Normal
6.49,59.01,Normal
-44.42,-32.38,Normal
-44.42,-32.38,Normal
6.49,59.01,Normal
12.56,-13.36,Normal
6.49,59.01,Normal
6.49,59.01,Normal
6.49,59.01,Normal
6.49,59.01,Normal
6.49,59.01,Normal
-44.42,-32.38,Normal
6.49,59.01,Normal
-44.42,-32.38,Normal
6.49,59.01,Normal
6.49,59.01,Normal
-44.42,-32.38,Normal
-9.02,-19.13,Normal
9.44,30.45,Normal
-44.42,-32.38,Normal
6.49,59.01,Normal
-44.42,-32.38,Normal
-24.44,32.99,Normal
-25.66,-6.83,Normal
24.2,-0.85,Normal
-5.84,-37.19,Normal
-44.42,-32.38,Normal
6.49,59.01,Normal
-44.42,-32.38,Normal
-44.42,-32.38,Normal
-6.92,13.83,Normal
34.35,-2.06,Normal
-41.41,18.3,Normal
5.7,58.32,Normal
-29.68,34.87,Normal
-15.86,17.82,Normal
5.7,58.32,Normal
-46.35,-30.76,Normal
-46.35,-30.76,Normal
5.7,58.32,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
-9.73,-4.87,Normal
-17.87,28.71,Normal
5.0,-33.71,Normal
-16.61,38.72,Normal
-5.42,37.2,Normal
-20.79,32.68,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
1.11,-4.97,Normal
12.18,13.43,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
10.5,-20.1,Normal
-30.05,24.45,Normal
38.35,-29.4,Normal
-22.79,1.64,Normal
27.83,36.04,Normal
31.62,10.16,Normal
28.86,-30.95,Normal
30.05,18.32,Normal
-18.06,28.6,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
0.45,-5.08,Normal
14.08,22.85,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
25.42,22.65,Normal
23.68,-26.62,Normal
-27.05,4.55,Normal
-23.17,24.38,Normal
-1.48,-46.03,Normal
-22.24,2.46,Normal
28.63,-20.3,Normal
12.22,-32.48,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
-63.69,-5.49,Normal
-6.09,-0.17,Normal
-12.73,46.57, Reconnaissance 
-12.73,46.57,Generic
-12.73,46.57,Generic
-12.73,46.57,Generic
