"First_PC,Second_PC,Label"
"1.007,-0.001,0"
"0.908,-0.02,0"
"0.99,-0.063,0"
"0.564,-0.157,0"
"0.922,-0.079,0"
"0.91,-0.066,0"
"0.863,-0.05,0"
"0.888,-0.076,0"
"-0.715,-0.355,0"
"0.53,-0.149,0"
"0.954,-0.013,0"
"0.709,-0.07,0"
"0.534,-0.115,0"
"0.715,-0.082,0"
"0.864,-0.036,0"
"0.755,0.982,0"
"0.525,-0.147,0"
"0.718,-0.089,0"
"-0.715,-0.356,0"
"-0.716,-0.355,0"
"0.635,0.952,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.916,1.021,1"
"-0.897,0.496,1"
"0.698,0.219,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.46,0.909,1"
"-0.897,0.496,1"
"0.674,-0.082,0"
"-0.716,-0.355,0"
"0.777,-0.063,0"
"0.78,-0.068,0"
"0.751,-0.062,0"
"0.83,-0.118,0"
"0.759,-0.06,0"
"-0.716,-0.355,0"
"0.899,-0.022,0"
"-0.715,-0.355,0"
"0.782,-0.051,0"
"-0.721,-0.354,0"
"0.727,-0.064,0"
"0.881,-0.087,0"
"-0.718,-0.356,0"
"-0.716,-0.355,0"
"0.728,-0.069,0"
"0.886,-0.092,0"
"0.606,-0.114,0"
"1.011,-0.028,0"
"-0.715,-0.355,0"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.898,0.496,1"
"-0.898,0.496,1"
"-0.898,0.496,1"
"-0.898,0.496,1"
"-0.898,0.496,1"
"-0.898,0.496,1"
"0.893,-0.032,0"
"0.919,-0.081,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"0.81,-0.049,0"
"0.954,-0.009,0"
"1.077,-0.036,0"
"0.895,-0.036,0"
"0.94,-0.042,0"
"0.647,0.807,0"
"1.059,-0.041,0"
"0.937,-0.039,0"
"0.946,-0.016,0"
"1.074,-0.003,0"
"-0.715,-0.355,0"
"1.046,-0.04,0"
"0.656,-0.087,0"
"0.904,-0.088,0"
"0.746,-0.122,0"
"0.724,-0.079,0"
"0.891,-0.087,0"
"1.12,-0.037,0"
"0.895,-0.031,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"0.914,-0.085,0"
"-0.716,-0.355,0"
"-0.898,0.496,1"
"-0.898,0.496,1"
"-0.898,0.496,1"
"-0.898,0.496,1"
"-0.898,0.496,1"
"-0.898,0.496,1"
"-0.898,0.496,1"
"-0.898,0.496,1"
"-0.898,0.496,1"
"-0.898,0.496,1"
"0.638,0.953,1"
"0.89,1.015,1"
"0.928,-0.02,0"
"1.016,-0.043,0"
"-0.721,-0.354,0"
"-0.716,-0.355,0"
"0.891,-0.024,0"
"1.173,-0.009,0"
"0.517,-0.14,0"
"0.525,-0.137,0"
"0.854,-0.085,0"
"0.943,-0.048,0"
"-0.716,-0.355,0"
"1.171,-0.007,0"
"-0.718,-0.355,0"
"-0.721,-0.354,0"
"0.933,-0.019,0"
"1.124,0.018,0"
"-0.721,-0.354,0"
"-0.718,-0.355,0"
"-0.716,-0.355,0"
"0.525,-0.137,0"
"0.718,0.973,1"
"0.917,1.022,0"
"0.749,-0.07,0"
"-0.716,-0.355,0"
"0.683,0.964,0"
"-0.715,-0.355,0"
"0.587,-0.12,0"
"0.883,-0.031,0"
"0.771,-0.068,0"
"0.909,-0.034,0"
"0.761,-0.122,0"
"0.683,-0.075,0"
"-0.721,-0.354,0"
"0.521,-0.12,0"
"0.76,-0.072,0"
"0.612,-0.155,0"
"0.776,-0.116,0"
"0.946,-0.028,0"
"-0.716,-0.355,0"
"0.777,-0.068,0"
"0.917,1.022,0"
"-0.716,-0.355,0"
"0.712,-0.073,0"
"0.82,-0.046,0"
"0.758,-0.121,0"
"1.101,0.027,0"
"-0.718,-0.356,0"
"0.734,-0.066,0"
"0.995,1.036,1"
"0.791,0.986,1"
"0.792,0.986,1"
"0.567,-0.109,0"
"-0.715,-0.355,0"
"0.636,0.953,0"
"-0.715,-0.355,0"
"0.707,-0.072,0"
"0.784,-0.05,0"
"-0.716,-0.355,0"
"0.811,-0.044,0"
"0.854,-0.057,0"
"1.032,-0.029,0"
"0.793,-0.048,0"
"0.594,-0.102,0"
"0.825,-0.054,0"
"0.88,-0.067,0"
"0.708,-0.102,0"
"0.862,-0.045,0"
"-0.715,-0.355,0"
"-0.901,0.497,1"
"0.863,-0.067,0"
"0.947,-0.064,0"
"0.952,-0.067,0"
"0.931,-0.068,0"
"0.805,-0.075,0"
"1.083,0.023,0"
"0.813,-0.068,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.785,-0.055,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.807,-0.058,0"
"-0.749,-0.219,0"
"0.856,-0.033,0"
"-0.721,-0.354,0"
"0.796,-0.056,0"
"0.761,-0.069,0"
"0.955,-0.023,0"
"1.159,-0.023,0"
"-0.716,-0.355,0"
"-0.718,-0.356,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"1.026,-0.064,0"
"0.958,-0.013,0"
"0.646,0.805,0"
"0.876,-0.033,0"
"-0.716,-0.355,0"
"0.832,-0.104,0"
"0.94,-0.068,0"
"0.939,-0.066,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.724,0.974,0"
"0.931,-0.069,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.718,-0.356,0"
"-0.715,-0.355,0"
"0.736,-0.086,0"
"0.903,-0.022,0"
"0.899,-0.08,0"
"0.757,0.982,0"
"-0.721,-0.354,0"
"-0.715,-0.355,0"
"-0.721,-0.354,0"
"0.739,-0.094,0"
"-0.718,-0.356,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.822,-0.043,0"
"0.901,-0.038,0"
"0.741,-0.124,0"
"0.989,-0.014,0"
"0.666,0.96,1"
"0.803,0.989,1"
"0.845,-0.102,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.772,-0.067,0"
"0.799,-0.113,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"1.148,0.034,0"
"-0.716,-0.355,0"
"0.799,-0.113,0"
"-0.718,-0.356,0"
"0.758,-0.057,0"
"-0.721,-0.354,0"
"-0.716,-0.355,0"
"0.784,-0.067,0"
"-0.749,-0.219,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.903,0.868,0"
"1.005,-0.06,0"
"0.763,-0.069,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.532,-0.117,0"
"0.714,-0.072,0"
"0.514,-0.122,0"
"0.854,-0.101,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.716,-0.355,0"
"1.016,-0.058,0"
"-0.749,-0.219,0"
"-0.694,-0.47,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.641,-0.086,0"
"1.044,-0.053,0"
"-0.718,-0.356,0"
"1.122,-0.031,0"
"0.717,-0.08,0"
"0.68,-0.097,0"
"-0.715,-0.355,0"
"1.044,-0.052,0"
"0.642,-0.09,0"
"0.839,-0.052,0"
"-0.715,-0.355,0"
"0.908,-0.034,0"
"0.898,-0.078,0"
"0.87,-0.05,0"
"-0.751,-0.208,0"
"-0.721,-0.354,0"
"1.01,-0.011,0"
"1.118,-0.026,0"
"0.705,-0.085,0"
"0.905,-0.084,0"
"-0.715,-0.355,0"
"0.589,0.941,0"
"0.65,0.956,0"
"0.906,1.014,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.626,0.95,0"
"0.763,-0.069,0"
"0.827,-0.097,0"
"-0.716,-0.355,0"
"1.05,0.01,0"
"1.133,-0.028,0"
"0.839,-0.08,0"
"0.973,-0.018,0"
"-0.715,-0.355,0"
"0.857,-0.057,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.959,-0.025,0"
"0.846,-0.103,0"
"-0.715,-0.355,0"
"0.868,-0.035,0"
"1.138,-0.033,0"
"0.988,-0.012,0"
"0.996,-0.062,0"
"-0.715,-0.355,0"
"0.639,-0.144,0"
"0.792,-0.107,0"
"-0.718,-0.356,0"
"0.706,-0.07,0"
"0.96,-0.07,0"
"-0.715,-0.356,0"
"0.734,-0.118,0"
"0.744,0.979,0"
"0.769,-0.059,0"
"0.992,-0.036,0"
"0.995,-0.007,0"
"0.806,-0.108,0"
"-0.721,-0.354,0"
"-0.716,-0.355,0"
"0.723,-0.066,0"
"0.862,-0.051,0"
"-0.716,-0.355,0"
"0.682,-0.084,0"
"0.87,-0.045,0"
"0.543,-0.128,0"
"0.784,0.239,1"
"0.814,0.249,1"
"0.676,0.213,1"
"0.814,0.249,1"
"0.874,0.264,1"
"0.874,0.264,1"
"0.899,-0.031,0"
"0.859,-0.083,0"
"1.016,-0.005,0"
"0.751,-0.058,0"
"-0.722,-0.352,0"
"0.751,0.831,0"
"0.543,-0.114,0"
"0.934,-0.019,0"
"-0.715,-0.355,0"
"-0.715,-0.356,0"
"-0.722,-0.352,0"
"0.855,-0.046,0"
"-0.722,-0.352,0"
"0.832,-0.054,0"
"-0.722,-0.352,0"
"0.69,-0.111,0"
"0.837,-0.051,0"
"-0.715,-0.355,0"
"1.005,-0.01,0"
"0.861,-0.086,0"
"0.888,-0.025,0"
"-0.716,-0.355,0"
"0.895,-0.039,0"
"0.685,0.965,0"
"1.064,-0.03,0"
"0.921,-0.068,0"
"-0.721,-0.353,0"
"0.906,-0.073,0"
"-0.715,-0.355,0"
"0.914,-0.034,0"
"-0.715,-0.355,0"
"0.976,-0.032,0"
"0.644,-0.09,0"
"1.076,-0.021,0"
"0.829,-0.106,0"
"0.619,-0.091,0"
"0.803,-0.045,0"
"1.08,0.002,0"
"-0.716,-0.355,0"
"-0.718,-0.356,0"
"1.155,-0.025,0"
"-0.716,-0.355,0"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.793,0.991,1"
"0.591,0.941,0"
"0.682,-0.096,0"
"1.02,-0.05,0"
"0.864,-0.034,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.833,-0.092,0"
"0.906,-0.021,0"
"-0.716,-0.355,0"
"0.675,-0.091,0"
"0.741,-0.12,0"
"-0.716,-0.355,0"
"0.865,-0.034,0"
"0.877,-0.038,0"
"0.96,-0.023,0"
"0.842,-0.051,0"
"0.78,-0.056,0"
"1.088,0.019,0"
"0.577,-0.159,0"
"-0.716,-0.355,0"
"0.708,-0.074,0"
"1.021,-0.052,0"
"0.701,-0.074,0"
"1.146,0.025,0"
"0.874,-0.041,0"
"0.922,-0.076,0"
"0.561,-0.12,0"
"0.733,-0.077,0"
"0.896,-0.04,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.716,-0.355,0"
"0.565,-0.125,0"
"0.962,-0.011,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.569,-0.136,0"
"0.849,-0.093,0"
"0.784,-0.064,0"
"-0.715,-0.355,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.85,-0.094,0"
"-0.715,-0.356,0"
"-0.749,-0.219,0"
"0.703,-0.075,0"
"0.573,-0.113,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.671,-0.078,0"
"0.591,-0.108,0"
"0.608,-0.102,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.557,0.933,1"
"0.859,0.255,1"
"0.521,0.924,1"
"0.821,0.247,1"
"0.851,-0.05,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.72,-0.075,0"
"0.789,-0.058,0"
"0.877,-0.051,0"
"0.877,-0.051,0"
"1.013,-0.018,0"
"-0.716,-0.355,0"
"0.872,-0.034,0"
"1.035,-0.052,0"
"0.867,-0.088,0"
"-0.716,-0.355,0"
"0.953,-0.014,0"
"0.789,-0.058,0"
"0.688,-0.126,0"
"-0.715,-0.355,0"
"0.754,-0.063,0"
"0.865,-0.096,0"
"0.935,-0.076,0"
"0.775,-0.117,0"
"1.194,-0.016,0"
"-0.721,-0.354,0"
"0.97,-0.021,0"
"0.933,-0.029,0"
"0.73,-0.067,0"
"1.108,0.028,0"
"0.967,-0.072,0"
"0.921,-0.03,0"
"0.785,0.989,0"
"-0.718,-0.356,0"
"1.121,0.009,0"
"0.988,-0.015,0"
"1.03,-0.057,0"
"0.954,-0.072,0"
"0.835,-0.064,0"
"0.787,-0.108,0"
"0.966,-0.073,0"
"-0.715,-0.355,0"
"0.664,-0.085,0"
"1.031,0.007,0"
"-0.718,-0.356,0"
"0.691,-0.078,0"
"1.054,0.011,0"
"-0.721,-0.354,0"
"0.933,0.877,0"
"0.773,0.986,1"
"0.661,0.959,1"
"0.714,0.972,1"
"0.726,0.975,1"
"0.53,0.927,1"
"0.546,-0.109,0"
"0.932,-0.038,0"
"-0.716,-0.355,0"
"0.508,-0.133,0"
"0.578,-0.114,0"
"-0.716,-0.355,0"
"-0.722,-0.352,0"
"0.541,-0.121,0"
"0.791,-0.112,0"
"0.936,-0.018,0"
"0.528,-0.114,0"
"0.511,-0.137,0"
"-0.721,-0.354,0"
"0.686,-0.088,0"
"-0.716,-0.355,0"
"-0.722,-0.352,0"
"0.56,-0.119,0"
"0.624,-0.148,0"
"-0.716,-0.355,0"
"-0.718,-0.355,0"
"0.674,-0.082,0"
"0.637,-0.087,0"
"0.986,-0.066,0"
"0.621,-0.101,0"
"-0.749,-0.219,0"
"1.014,-0.052,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.741,-0.061,0"
"0.674,-0.141,0"
"-0.718,-0.355,0"
"0.82,-0.106,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.718,-0.356,0"
"-0.716,-0.355,0"
"1.005,-0.02,0"
"-0.715,-0.355,0"
"0.833,-0.096,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.721,-0.354,0"
"-0.715,-0.356,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.968,-0.017,0"
"1.019,-0.056,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.893,0.267,1"
"1.02,1.047,1"
"0.937,0.278,1"
"0.961,0.283,1"
"0.712,0.971,1"
"0.945,-0.073,0"
"-0.722,-0.353,0"
"1.082,-0.031,0"
"0.675,-0.082,0"
"0.769,-0.121,0"
"0.932,-0.027,0"
"-0.715,-0.355,0"
"0.896,-0.035,0"
"0.738,0.978,0"
"1.069,-0.038,0"
"0.914,-0.032,0"
"0.944,-0.071,0"
"-0.715,-0.355,0"
"0.933,-0.028,0"
"0.81,-0.044,0"
"0.838,-0.037,0"
"1.073,-0.043,0"
"-0.88,0.498,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.715,-0.355,0"
"0.74,-0.125,0"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.914,-0.029,0"
"-0.718,-0.356,0"
"0.824,-0.054,0"
"-0.722,-0.352,0"
"0.963,-0.024,0"
"1.029,0.005,0"
"0.666,-0.081,0"
"-0.721,-0.354,0"
"-0.721,-0.354,0"
"1.122,0.02,0"
"1.124,0.027,0"
"0.966,-0.006,0"
"-0.722,-0.352,0"
"0.928,-0.015,0"
"0.856,-0.05,0"
"-0.722,-0.353,0"
"-0.722,-0.352,0"
"-0.718,-0.356,0"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.625,0.95,1"
"-0.657,-0.043,1"
"-0.715,-0.355,0"
"-0.722,-0.352,0"
"0.861,-0.031,0"
"0.902,-0.037,0"
"0.701,0.969,0"
"0.768,-0.083,0"
"0.974,-0.037,0"
"-0.722,-0.352,0"
"0.778,-0.055,0"
"0.749,0.831,0"
"0.751,-0.116,0"
"-0.716,-0.355,0"
"0.742,-0.082,0"
"0.674,-0.078,0"
"-0.715,-0.355,0"
"0.587,-0.155,0"
"0.572,-0.126,0"
"0.759,-0.074,0"
"-0.722,-0.352,0"
"0.764,-0.071,0"
"0.77,-0.067,0"
"-0.722,-0.352,0"
"0.77,0.986,1"
"-0.657,-0.043,1"
"-0.657,-0.043,1"
"0.831,0.251,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.91,-0.071,0"
"-0.718,-0.356,0"
"-0.721,-0.354,0"
"0.966,-0.011,0"
"0.807,-0.059,0"
"0.748,-0.113,0"
"0.919,-0.068,0"
"0.862,-0.095,0"
"0.689,-0.087,0"
"-0.716,-0.355,0"
"0.82,-0.064,0"
"0.804,-0.053,0"
"1.09,-0.035,0"
"-0.716,-0.355,0"
"0.917,-0.018,0"
"0.699,-0.129,0"
"0.686,-0.076,0"
"1.03,-0.053,0"
"-0.716,-0.355,0"
"0.868,1.009,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"1.015,0.297,1"
"0.897,-0.036,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.784,-0.104,0"
"1.004,-0.06,0"
"1.134,0.013,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.794,0.991,0"
"0.802,-0.061,0"
"0.885,-0.031,0"
"0.941,-0.057,0"
"0.767,-0.055,0"
"-0.751,-0.208,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"1.018,-0.03,0"
"-0.715,-0.355,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.955,-0.059,0"
"0.758,-0.058,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"1.005,-0.007,0"
"0.852,-0.044,0"
"1.125,0.011,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.958,-0.063,0"
"-0.749,-0.219,0"
"-0.694,-0.471,0"
"0.725,0.97,1"
"0.633,0.952,1"
"0.644,0.955,1"
"0.512,-0.134,0"
"0.788,-0.114,0"
"-0.715,-0.355,0"
"0.901,-0.082,0"
"0.684,-0.091,0"
"0.803,-0.046,0"
"0.835,-0.049,0"
"-0.716,-0.355,0"
"0.793,-0.118,0"
"-0.718,-0.356,0"
"-0.718,-0.356,0"
"0.726,-0.078,0"
"-0.721,-0.354,0"
"-0.721,-0.354,0"
"0.638,0.803,0"
"0.957,-0.008,0"
"-0.715,-0.355,0"
"0.758,-0.061,0"
"0.541,-0.115,0"
"-0.715,-0.355,0"
"0.736,-0.12,0"
"0.827,-0.107,0"
"-0.716,-0.355,0"
"0.616,-0.111,0"
"0.711,-0.073,0"
"0.872,-0.095,0"
"-0.715,-0.355,0"
"0.578,-0.106,0"
"-0.717,-0.356,0"
"0.949,-0.01,0"
"0.809,-0.111,0"
"0.819,-0.066,0"
"0.949,-0.063,0"
"0.989,-0.014,0"
"0.807,-0.101,0"
"0.632,-0.151,0"
"0.806,-0.099,0"
"0.638,-0.145,0"
"0.863,-0.034,0"
"0.709,-0.136,0"
"0.729,-0.068,0"
"0.765,-0.063,0"
"0.696,-0.077,0"
"-0.721,-0.354,0"
"0.71,0.971,1"
"0.799,0.992,1"
"-0.722,-0.353,0"
"0.885,-0.041,0"
"0.916,-0.083,0"
"0.865,-0.03,0"
"1.068,-0.004,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"0.609,0.946,0"
"0.605,-0.095,0"
"0.893,-0.084,0"
"1.061,-0.039,0"
"-0.716,-0.355,0"
"-0.722,-0.352,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"0.786,-0.083,0"
"0.787,-0.054,0"
"0.96,-0.071,0"
"0.732,-0.116,0"
"0.919,-0.085,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.722,-0.353,0"
"0.889,-0.03,0"
"-0.75,-0.219,0"
"0.719,-0.069,0"
"-0.722,-0.352,0"
"0.73,-0.089,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"0.778,-0.055,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"1.118,-0.027,0"
"0.89,-0.081,0"
"0.824,-0.041,0"
"-0.75,-0.219,0"
"-0.716,-0.355,0"
"0.906,1.019,1"
"0.755,0.23,1"
"0.883,-0.029,0"
"-0.715,-0.355,0"
"0.699,-0.109,0"
"-0.718,-0.355,0"
"0.973,-0.062,0"
"-0.715,-0.356,0"
"0.706,-0.113,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"1.004,-0.039,0"
"1.101,0.013,0"
"1.138,0.026,0"
"-0.716,-0.355,0"
"-0.721,-0.354,0"
"1.141,-0.026,0"
"0.962,-0.01,0"
"0.841,-0.045,0"
"-0.716,-0.355,0"
"0.769,-0.055,0"
"0.724,-0.066,0"
"1.131,-0.01,0"
"1.152,0.028,0"
"0.74,-0.065,0"
"0.799,-0.05,0"
"0.8,-0.05,0"
"0.753,0.982,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.715,-0.356,0"
"0.765,-0.069,0"
"0.733,-0.067,0"
"0.665,-0.146,0"
"0.962,-0.01,0"
"1.124,0.028,0"
"-0.715,-0.355,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.697,-0.072,0"
"0.978,-0.021,0"
"0.897,-0.03,0"
"0.975,-0.085,0"
"0.524,-0.115,0"
"0.988,-0.005,0"
"0.7,-0.084,0"
"0.778,-0.052,0"
"-0.715,-0.356,0"
"0.589,-0.122,0"
"0.825,-0.103,0"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.901,0.497,1"
"-0.897,0.496,1"
"0.781,0.988,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.714,0.972,1"
"0.793,0.247,1"
"-0.715,-0.355,0"
"0.711,-0.091,0"
"1.056,-0.051,0"
"0.68,-0.077,0"
"0.975,1.036,0"
"1.058,-0.043,0"
"0.815,-0.051,0"
"0.628,-0.101,0"
"1.055,-0.041,0"
"0.755,-0.068,0"
"0.725,-0.07,0"
"1.031,-0.004,0"
"0.879,-0.032,0"
"0.589,-0.103,0"
"0.815,-0.044,0"
"0.608,0.797,0"
"1.001,-0.064,0"
"0.852,-0.097,0"
"0.848,-0.093,0"
"-0.716,-0.355,0"
"1.001,-0.063,0"
"1.052,-0.048,0"
"-0.904,0.498,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"1.161,-0.021,0"
"-0.717,-0.354,0"
"0.744,-0.069,0"
"0.888,-0.034,0"
"-0.716,-0.355,0"
"1.05,0.001,0"
"-0.715,-0.355,0"
"-0.716,-0.355,0"
"0.802,-0.103,0"
"0.811,-0.111,0"
"0.816,-0.048,0"
"0.988,-0.053,0"
"0.925,-0.02,0"
"0.8,-0.067,0"
"-0.897,0.496,1"
"0.87,0.261,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.717,0.973,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"1.097,0.022,0"
"1.084,0.021,0"
"0.889,-0.029,0"
"0.508,-0.127,0"
"0.735,-0.088,0"
"0.578,-0.134,0"
"0.565,-0.142,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.687,-0.107,0"
"0.669,-0.09,0"
"1.025,-0.055,0"
"-0.715,-0.355,0"
"0.952,-0.013,0"
"0.849,-0.093,0"
"0.931,-0.023,0"
"1.038,-0.054,0"
"1.015,-0.047,0"
"0.98,-0.007,0"
"1.119,0.027,0"
"-0.716,-0.355,0"
"0.821,0.998,0"
"1.179,-0.016,0"
"0.689,-0.082,0"
"0.875,-0.095,0"
"-0.715,-0.355,0"
"0.558,-0.136,0"
"0.854,-0.044,0"
"0.889,1.01,1"
"0.781,-0.079,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"0.719,-0.075,0"
"0.822,-0.089,0"
"0.826,-0.063,0"
"-0.721,-0.354,0"
"0.944,-0.065,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"0.704,-0.132,0"
"0.598,-0.113,0"
"-0.716,-0.355,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"0.673,-0.097,0"
"0.987,-0.052,0"
"0.763,-0.091,0"
"0.925,-0.016,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.716,-0.355,0"
"-0.75,-0.219,0"
